Age 	 GS
5.798341400000000249e+03	1.422510000000000048e+02
5.798380400000000009e+03	1.398300000000000125e+02
5.798419399999999769e+03	1.391210000000000093e+02
5.798459300000000439e+03	1.400289999999999964e+02
5.798499800000000505e+03	1.424519999999999982e+02
5.798540799999999763e+03	1.461339999999999861e+02
5.798582300000000032e+03	1.505720000000000027e+02
5.798623800000000301e+03	1.548580000000000041e+02
5.798666199999999662e+03	1.593739999999999952e+02
5.798709000000000742e+03	1.642150000000000034e+02
5.798752199999999903e+03	1.685190000000000055e+02
5.798795699999999670e+03	1.722459999999999809e+02
5.798839500000000044e+03	1.755180000000000007e+02
5.798883100000000013e+03	1.775699999999999932e+02
5.798927499999999782e+03	1.781170000000000186e+02
5.798971999999999753e+03	1.774350000000000023e+02
5.799016700000000128e+03	1.762549999999999955e+02
5.799061599999999999e+03	1.753750000000000000e+02
5.799106600000000071e+03	1.746809999999999832e+02
5.799151700000000346e+03	1.733729999999999905e+02
5.799196399999999812e+03	1.704830000000000041e+02
5.799241500000000087e+03	1.655999999999999943e+02
5.799286699999999655e+03	1.594159999999999968e+02
5.799331799999999930e+03	1.529020000000000152e+02
5.799376800000000003e+03	1.476100000000000136e+02
5.799421299999999974e+03	1.450200000000000102e+02
5.799466800000000148e+03	1.451399999999999864e+02
5.799513399999999820e+03	1.468449999999999989e+02
5.799560999999999694e+03	1.496920000000000073e+02
5.799609400000000278e+03	1.533710000000000093e+02
5.799658500000000458e+03	1.577359999999999900e+02
5.799707599999999729e+03	1.620600000000000023e+02
5.799757599999999911e+03	1.659129999999999825e+02
5.799807899999999790e+03	1.697899999999999920e+02
5.799858299999999872e+03	1.733429999999999893e+02
5.799908599999999751e+03	1.768609999999999900e+02
5.799958800000000338e+03	1.800559999999999832e+02
5.800008700000000317e+03	1.816450000000000102e+02
5.800057600000000093e+03	1.813499999999999943e+02
5.800106499999999869e+03	1.795399999999999920e+02
5.800154599999999846e+03	1.764729999999999848e+02
5.800201799999999821e+03	1.721899999999999977e+02
5.800248000000000502e+03	1.666800000000000068e+02
5.800293099999999868e+03	1.615130000000000052e+02
5.800336500000000342e+03	1.580389999999999873e+02
5.800378800000000410e+03	1.565500000000000114e+02
5.800419600000000173e+03	1.562710000000000150e+02
5.800458899999999630e+03	1.564099999999999966e+02
5.800497100000000501e+03	1.566440000000000055e+02
5.800533900000000358e+03	1.569209999999999923e+02
5.800570099999999911e+03	1.573539999999999850e+02
5.800605499999999665e+03	1.578319999999999936e+02
5.800640099999999620e+03	1.579170000000000016e+02
5.800673999999999978e+03	1.582899999999999920e+02
5.800707400000000234e+03	1.593750000000000000e+02
5.800739900000000489e+03	1.607779999999999916e+02
5.800772299999999632e+03	1.627500000000000000e+02
5.800804399999999987e+03	1.651109999999999900e+02
5.800836199999999735e+03	1.673020000000000209e+02
5.800867900000000191e+03	1.693209999999999980e+02
5.800899500000000444e+03	1.711740000000000066e+02
5.800931099999999788e+03	1.726029999999999802e+02
5.800962599999999838e+03	1.737440000000000282e+02
5.800994499999999789e+03	1.750340000000000202e+02
5.801026700000000346e+03	1.763959999999999866e+02
5.801059299999999894e+03	1.780609999999999786e+02
5.801092400000000453e+03	1.797209999999999752e+02
5.801125600000000304e+03	1.802630000000000052e+02
5.801159899999999652e+03	1.796430000000000007e+02
5.801194800000000214e+03	1.783079999999999927e+02
5.801230599999999868e+03	1.762599999999999909e+02
5.801267200000000230e+03	1.729569999999999936e+02
5.801304900000000089e+03	1.683470000000000084e+02
5.801343200000000252e+03	1.635629999999999882e+02
5.801383100000000013e+03	1.599389999999999930e+02
5.801424200000000383e+03	1.584550000000000125e+02
5.801467099999999846e+03	1.592770000000000152e+02
5.801511900000000423e+03	1.614339999999999975e+02
5.801558700000000499e+03	1.637450000000000045e+02
5.801607100000000173e+03	1.659990000000000236e+02
5.801656500000000051e+03	1.678429999999999893e+02
5.801707699999999932e+03	1.693930000000000007e+02
5.801760100000000421e+03	1.706990000000000123e+02
5.801813600000000406e+03	1.713700000000000045e+02
5.801867799999999988e+03	1.711890000000000214e+02
5.801922800000000279e+03	1.697949999999999875e+02
5.801977799999999661e+03	1.675399999999999920e+02
5.802033599999999751e+03	1.648790000000000191e+02
5.802089600000000246e+03	1.622520000000000095e+02
5.802145599999999831e+03	1.587350000000000136e+02
5.802201500000000124e+03	1.537129999999999939e+02
5.802256599999999708e+03	1.481879999999999882e+02
5.802311599999999999e+03	1.440759999999999934e+02
5.802366100000000188e+03	1.427359999999999900e+02
5.802419700000000375e+03	1.440819999999999936e+02
5.802473000000000866e+03	1.478410000000000082e+02
5.802526499999999942e+03	1.532270000000000039e+02
5.802579800000000432e+03	1.592820000000000107e+02
5.802633800000000520e+03	1.648009999999999877e+02
5.802688000000000102e+03	1.691479999999999961e+02
5.802742600000000493e+03	1.713300000000000125e+02
5.802797400000000380e+03	1.720590000000000259e+02
5.802852499999999964e+03	1.727190000000000225e+02
5.802907900000000154e+03	1.738129999999999882e+02
5.802963000000000648e+03	1.755449999999999875e+02
5.803018900000000031e+03	1.772669999999999959e+02
5.803075200000000223e+03	1.776959999999999980e+02
5.803131699999999910e+03	1.761719999999999970e+02
5.803188600000000406e+03	1.725859999999999843e+02
5.803245200000000295e+03	1.675699999999999932e+02
5.803302700000000186e+03	1.619579999999999984e+02
5.803360499999999774e+03	1.576860000000000070e+02
5.803418599999999969e+03	1.569389999999999930e+02
5.803476800000000367e+03	1.600210000000000150e+02
5.803534999999999854e+03	1.657159999999999798e+02
5.803592899999999645e+03	1.719640000000000271e+02
5.803651499999999942e+03	1.764709999999999752e+02
5.803710600000000341e+03	1.786620000000000061e+02
5.803770199999999932e+03	1.792420000000000186e+02
5.803830500000000029e+03	1.792059999999999889e+02
5.803891700000000128e+03	1.794009999999999820e+02
5.803953900000000431e+03	1.795300000000000011e+02
5.804016499999999724e+03	1.791890000000000214e+02
5.804081000000000131e+03	1.776640000000000157e+02
5.804146999999999935e+03	1.742759999999999820e+02
5.804214399999999841e+03	1.684809999999999945e+02
5.804283500000000458e+03	1.614689999999999941e+02
5.804354500000000371e+03	1.566100000000000136e+02
5.804426699999999983e+03	1.550929999999999893e+02
5.804506400000000212e+03	1.564120000000000061e+02
5.804595199999999750e+03	1.592069999999999936e+02
5.804690800000000309e+03	1.622710000000000150e+02
5.804790899999999965e+03	1.649670000000000130e+02
5.804891999999999825e+03	1.663600000000000136e+02
5.804993800000000192e+03	1.660600000000000023e+02
5.805093000000000757e+03	1.642549999999999955e+02
5.805187100000000100e+03	1.616029999999999802e+02
5.805273799999999937e+03	1.584670000000000130e+02
5.805350699999999961e+03	1.555190000000000055e+02
5.805414899999999761e+03	1.545029999999999859e+02
5.805471499999999651e+03	1.566589999999999918e+02
5.805525800000000345e+03	1.603930000000000007e+02
5.805577900000000227e+03	1.632710000000000150e+02
5.805627900000000409e+03	1.644090000000000202e+02
5.805675999999999476e+03	1.643959999999999866e+02
5.805722300000000359e+03	1.641140000000000043e+02
5.805766400000000431e+03	1.641140000000000043e+02
5.805809400000000096e+03	1.639749999999999943e+02
5.805850999999999658e+03	1.628750000000000000e+02
5.805891200000000026e+03	1.610900000000000034e+02
5.805930299999999988e+03	1.597179999999999893e+02
5.805967899999999645e+03	1.597980000000000018e+02
5.806005000000000109e+03	1.620180000000000007e+02
5.806041299999999865e+03	1.656500000000000057e+02
5.806076799999999821e+03	1.689869999999999948e+02
5.806111899999999878e+03	1.715749999999999886e+02
5.806146499999999833e+03	1.734659999999999798e+02
5.806180500000000393e+03	1.742949999999999875e+02
5.806214600000000246e+03	1.741840000000000259e+02
5.806248700000000099e+03	1.729209999999999923e+02
5.806282900000000154e+03	1.699149999999999920e+02
5.806317200000000412e+03	1.647359999999999900e+02
5.806351899999999659e+03	1.591460000000000150e+02
5.806387099999999919e+03	1.558079999999999927e+02
5.806422499999999673e+03	1.558029999999999973e+02
5.806458300000000236e+03	1.586279999999999859e+02
5.806493599999999788e+03	1.623670000000000186e+02
5.806528400000000147e+03	1.657750000000000057e+02
5.806562700000000405e+03	1.685609999999999786e+02
5.806596700000000055e+03	1.699170000000000016e+02
5.806630000000000109e+03	1.700540000000000020e+02
5.806663300000000163e+03	1.702920000000000016e+02
5.806696300000000520e+03	1.709940000000000282e+02
5.806729000000000269e+03	1.721140000000000043e+02
5.806761500000000524e+03	1.734390000000000214e+02
5.806793599999999969e+03	1.747609999999999957e+02
5.806825700000000325e+03	1.760670000000000073e+02
5.806857799999999770e+03	1.771279999999999859e+02
5.806889799999999923e+03	1.775819999999999936e+02
5.806921800000000076e+03	1.771879999999999882e+02
5.806953800000000228e+03	1.758609999999999900e+02
5.806985499999999774e+03	1.737170000000000130e+02
5.807017499999999927e+03	1.708100000000000023e+02
5.807049700000000485e+03	1.677290000000000134e+02
5.807081999999999425e+03	1.648670000000000186e+02
5.807114499999999680e+03	1.618779999999999859e+02
5.807147200000000339e+03	1.587909999999999968e+02
5.807180199999999786e+03	1.562379999999999995e+02
5.807213099999999940e+03	1.543239999999999839e+02
5.807246699999999691e+03	1.524759999999999991e+02
5.807280600000000049e+03	1.509989999999999952e+02
5.807314900000000307e+03	1.502150000000000034e+02
5.807349600000000464e+03	1.494689999999999941e+02
5.807384500000000116e+03	1.486920000000000073e+02
5.807420200000000477e+03	1.482129999999999939e+02
5.807456400000000031e+03	1.489710000000000036e+02
5.807493199999999888e+03	1.508010000000000161e+02
5.807530399999999645e+03	1.535020000000000095e+02
5.807568100000000413e+03	1.552549999999999955e+02
5.807605800000000272e+03	1.547959999999999923e+02
5.807644299999999930e+03	1.523050000000000068e+02
5.807683200000000397e+03	1.496920000000000073e+02
5.807722499999999854e+03	1.484279999999999973e+02
5.807762200000000121e+03	1.493499999999999943e+02
5.807802099999999882e+03	1.515020000000000095e+02
5.807842400000000453e+03	1.536629999999999825e+02
5.807882499999999709e+03	1.557760000000000105e+02
5.807923300000000381e+03	1.579699999999999989e+02
5.807964299999999639e+03	1.602309999999999945e+02
5.808005600000000413e+03	1.622390000000000043e+02
5.808046999999999571e+03	1.635010000000000048e+02
5.808088600000000042e+03	1.630200000000000102e+02
5.808129899999999907e+03	1.604029999999999916e+02
5.808171699999999873e+03	1.572030000000000030e+02
5.808213700000000244e+03	1.542319999999999993e+02
5.808255699999999706e+03	1.504170000000000016e+02
5.808297700000000077e+03	1.448139999999999930e+02
5.808339399999999841e+03	1.385250000000000057e+02
5.808381500000000415e+03	1.335399999999999920e+02
5.808423499999999876e+03	1.313179999999999836e+02
5.808466099999999642e+03	1.315819999999999936e+02
5.808509600000000319e+03	1.338479999999999848e+02
5.808554000000000087e+03	1.375260000000000105e+02
5.808599100000000362e+03	1.422120000000000175e+02
5.808644400000000132e+03	1.474819999999999993e+02
5.808690599999999904e+03	1.525010000000000048e+02
5.808737299999999777e+03	1.562410000000000139e+02
5.808784300000000258e+03	1.584079999999999870e+02
5.808831600000000435e+03	1.590970000000000084e+02
5.808878899999999703e+03	1.589089999999999918e+02
5.808925900000000183e+03	1.586329999999999814e+02
5.808973200000000361e+03	1.588609999999999900e+02
5.809020300000000134e+03	1.595049999999999955e+02
5.809067200000000412e+03	1.599799999999999898e+02
5.809113699999999881e+03	1.584970000000000141e+02
5.809159200000000055e+03	1.537050000000000125e+02
5.809204600000000028e+03	1.451889999999999930e+02
5.809249300000000403e+03	1.345049999999999955e+02
5.809293300000000272e+03	1.251529999999999916e+02
5.809336299999999937e+03	1.184549999999999983e+02
5.809378400000000511e+03	1.135629999999999882e+02
5.809418999999999869e+03	1.109399999999999977e+02
5.809459100000000035e+03	1.111200000000000045e+02
5.809498700000000099e+03	1.130409999999999968e+02
5.809537699999999859e+03	1.161149999999999949e+02
5.809576299999999719e+03	1.209339999999999975e+02
5.809614499999999680e+03	1.269599999999999937e+02
5.809652200000000448e+03	1.326069999999999993e+02
5.809689300000000003e+03	1.377990000000000066e+02
5.809726400000000467e+03	1.424129999999999825e+02
5.809763200000000325e+03	1.454420000000000073e+02
5.809799799999999777e+03	1.470670000000000073e+02
5.809836199999999735e+03	1.474149999999999920e+02
5.809872400000000198e+03	1.463880000000000052e+02
5.809908199999999852e+03	1.439110000000000014e+02
5.809944199999999910e+03	1.407549999999999955e+02
5.809980199999999968e+03	1.381560000000000059e+02
5.810016099999999824e+03	1.360379999999999825e+02
5.810052099999999882e+03	1.340120000000000005e+02
5.810087900000000445e+03	1.320529999999999973e+02
5.810124099999999999e+03	1.299620000000000175e+02
5.810160499999999956e+03	1.280660000000000025e+02
5.810196999999999207e+03	1.262639999999999958e+02
5.810233799999999974e+03	1.239170000000000016e+02
5.810270800000000236e+03	1.209899999999999949e+02
5.810308200000000397e+03	1.178010000000000019e+02
5.810345599999999649e+03	1.143320000000000078e+02
5.810383700000000317e+03	1.109950000000000045e+02
5.810422199999999975e+03	1.092579999999999956e+02
5.810461299999999937e+03	1.097870000000000061e+02
5.810500900000000001e+03	1.123289999999999935e+02
5.810541199999999662e+03	1.153789999999999907e+02
5.810581500000000233e+03	1.172900000000000063e+02
5.810622699999999895e+03	1.178560000000000088e+02
5.810664300000000367e+03	1.184379999999999882e+02
5.810706299999999828e+03	1.196770000000000067e+02
5.810748499999999694e+03	1.214660000000000082e+02
5.810790600000000268e+03	1.240020000000000095e+02
5.810833200000000033e+03	1.278879999999999910e+02
5.810876000000000204e+03	1.324550000000000125e+02
5.810918800000000374e+03	1.363839999999999861e+02
5.810961699999999837e+03	1.394129999999999825e+02
5.811004600000000210e+03	1.416760000000000161e+02
5.811046999999999571e+03	1.438849999999999909e+02
5.811089600000000246e+03	1.466510000000000105e+02
5.811132099999999809e+03	1.486289999999999907e+02
5.811174299999999675e+03	1.487820000000000107e+02
5.811216199999999844e+03	1.472549999999999955e+02
5.811257800000000316e+03	1.449590000000000032e+02
5.811298999999999978e+03	1.429170000000000016e+02
5.811339399999999841e+03	1.416140000000000043e+02
5.811379600000000210e+03	1.408259999999999934e+02
5.811419300000000476e+03	1.405660000000000025e+02
5.811458700000000135e+03	1.409079999999999870e+02
5.811497800000000097e+03	1.420300000000000011e+02
5.811536900000000060e+03	1.441659999999999968e+02
5.811575499999999920e+03	1.472949999999999875e+02
5.811614300000000185e+03	1.509250000000000114e+02
5.811653000000000247e+03	1.542549999999999955e+02
5.811691700000000310e+03	1.566490000000000009e+02
5.811730199999999968e+03	1.578290000000000077e+02
5.811768299999999726e+03	1.577330000000000041e+02
5.811806700000000092e+03	1.567120000000000175e+02
5.811845100000000457e+03	1.558489999999999895e+02
5.811883399999999710e+03	1.555960000000000036e+02
5.811921699999999873e+03	1.560749999999999886e+02
5.811959899999999834e+03	1.568899999999999864e+02
5.811998199999999997e+03	1.572990000000000066e+02
5.812036000000000058e+03	1.573789999999999907e+02
5.812074300000000221e+03	1.574429999999999836e+02
5.812112500000000182e+03	1.571029999999999802e+02
5.812150800000000345e+03	1.563329999999999984e+02
5.812189100000000508e+03	1.548880000000000052e+02
5.812227399999999761e+03	1.521370000000000005e+02
5.812265400000000227e+03	1.479499999999999886e+02
5.812303799999999683e+03	1.437069999999999936e+02
5.812342300000000250e+03	1.404159999999999968e+02
